4.351595163019096071e+04,4.351595162944729964e+04,4.351595162942962634e+04,4.351595163010380929e+04,4.351595163085601962e+04,4.351595163021379994e+04,4.351595162968802470e+04,4.351595162973946572e+04,4.351595162951778184e+04,4.351595163042994682e+04,4.351595162989039818e+04,4.351595163015450817e+04,4.351595162950823578e+04,4.351595162988569064e+04,4.351595163175114430e+04,4.351595162956591230e+04,4.351595163035817677e+04,4.351595163070155832e+04,4.351595163412763213e+04,4.351595162989043456e+04,4.351595162980786699e+04,4.351595163129088178e+04,4.351595163084040541e+04,4.351595162945343327e+04,4.351595162978395092e+04,4.351595163042916101e+04,4.351595162986210198e+04,4.351595162992590485e+04,4.351595163827133365e+04,4.351595163136153133e+04,4.351595162956410059e+04,4.351595162961895403e+04,4.351595162948458892e+04,4.351595162987160438e+04,4.351595163189851155e+04,4.351595162969466764e+04,4.351595163026205410e+04,4.351595163025170041e+04,4.351595162940110458e+04,4.351595163106991095e+04,4.351595162945343327e+04,4.351595162960454763e+04,4.351595162956847344e+04,4.351595162995106512e+04,4.351595163219852111e+04,4.351595163017314917e+04,4.351595163496828172e+04
3.854495466558475164e+04,3.854495466482605843e+04,3.854495466479351307e+04,3.854495466548051627e+04,3.854495466629970906e+04,3.854495466560421482e+04,3.854495466502312047e+04,3.854495466511000268e+04,3.854495466495383880e+04,3.854495466583999223e+04,3.854495466525997472e+04,3.854495466553283768e+04,3.854495466475124704e+04,3.854495466517325985e+04,3.854495466730908811e+04,3.854495466484079225e+04,3.854495466571022553e+04,3.854495466613660392e+04,3.854495466996190953e+04,3.854495466526233940e+04,3.854495466516301531e+04,3.854495466671208123e+04,3.854495466628322902e+04,3.854495466478287562e+04,3.854495466512016719e+04,3.854495466583108646e+04,3.854495466518746980e+04,3.854495466526932432e+04,3.854495467459272913e+04,3.854495466689032764e+04,3.854495466490271065e+04,3.854495466498981841e+04,3.854495466486399528e+04,3.854495466527367535e+04,3.854495466747199680e+04,3.854495466508693789e+04,3.854495466566339746e+04,3.854495466564427625e+04,3.854495466475770081e+04,3.854495466654133634e+04,3.854495466478287562e+04,3.854495466501061310e+04,3.854495466491335537e+04,3.854495466527225653e+04,3.854495466773679073e+04,3.854495466557522741e+04,3.854495467086369172e+04
5.800470989853693027e+04,5.800470989793289482e+04,5.800470989798229130e+04,5.800470989853619540e+04,5.800470989912840741e+04,5.800470989859545080e+04,5.800470989820517570e+04,5.800470989824351273e+04,5.800470989798049413e+04,5.800470989878854016e+04,5.800470989833093336e+04,5.800470989851793274e+04,5.800470989815785288e+04,5.800470989841357368e+04,5.800470989980715967e+04,5.800470989817831287e+04,5.800470989857564564e+04,5.800470989894103695e+04,5.800470990161090594e+04,5.800470989824838034e+04,5.800470989823453419e+04,5.800470989947729686e+04,5.800470989912560617e+04,5.800470989801522956e+04,5.800470989825641300e+04,5.800470989877714601e+04,5.800470989834875945e+04,5.800470989842264680e+04,5.800470990479443572e+04,5.800470989944409666e+04,5.800470989806021680e+04,5.800470989808332524e+04,5.800470989795368951e+04,5.800470989825888682e+04,5.800470989989375084e+04,5.800470989816138899e+04,5.800470989860024565e+04,5.800470989864431613e+04,5.800470989794527122e+04,5.800470989928078052e+04,5.800470989801522956e+04,5.800470989802635449e+04,5.800470989804303827e+04,5.800470989838574314e+04,5.800470990014697600e+04,5.800470989851723425e+04,5.800470990231644100e+04
5.536026111750231939e+04,5.536026111697407032e+04,5.536026111695141299e+04,5.536026111742974172e+04,5.536026111800011131e+04,5.536026111751586723e+04,5.536026111711128033e+04,5.536026111717177264e+04,5.536026111706304073e+04,5.536026111768002738e+04,5.536026111727618991e+04,5.536026111746617244e+04,5.536026111692198901e+04,5.536026111721581401e+04,5.536026111870290333e+04,5.536026111698432942e+04,5.536026111758967454e+04,5.536026111788654816e+04,5.536026112054994155e+04,5.536026111727783427e+04,5.536026111720868357e+04,5.536026111828722787e+04,5.536026111798863712e+04,5.536026111694400606e+04,5.536026111717885215e+04,5.536026111767382827e+04,5.536026111722570931e+04,5.536026111728269461e+04,5.536026112377418031e+04,5.536026111841132661e+04,5.536026111702743947e+04,5.536026111708808457e+04,5.536026111700048205e+04,5.536026111728572869e+04,5.536026111881632096e+04,5.536026111715570732e+04,5.536026111755707097e+04,5.536026111754375597e+04,5.536026111692647828e+04,5.536026111816834600e+04,5.536026111694400606e+04,5.536026111710256373e+04,5.536026111703485367e+04,5.536026111728473916e+04,5.536026111900068645e+04,5.536026111749568372e+04,5.536026112117781304e+04
5.406333766616696084e+04,5.406333766340064176e+04,5.406333766478883626e+04,5.406333766730714706e+04,5.406333766926370299e+04,5.406333766726429894e+04,5.406333766684614238e+04,5.406333766621383984e+04,5.406333766317276604e+04,5.406333766822554753e+04,5.406333766650295001e+04,5.406333766738763370e+04,5.406333766921776260e+04,5.406333766908438702e+04,5.406333767006092967e+04,5.406333766855668364e+04,5.406333766745094181e+04,5.406333766778953577e+04,5.406333767314570287e+04,5.406333766660546098e+04,5.406333766582979297e+04,5.406333767117235402e+04,5.406333766937424662e+04,5.406333766577547794e+04,5.406333766685636510e+04,5.406333766820800520e+04,5.406333766762338200e+04,5.406333766794762778e+04,5.406333767833273305e+04,5.406333766854573332e+04,5.406333766509058478e+04,5.406333766527321131e+04,5.406333766405456845e+04,5.406333766482774809e+04,5.406333766983055102e+04,5.406333766460393963e+04,5.406333766708768962e+04,5.406333766762026789e+04,5.406333766457845195e+04,5.406333766927789839e+04,5.406333766577547794e+04,5.406333766301454307e+04,5.406333766488634865e+04,5.406333766762375308e+04,5.406333767161529977e+04,5.406333766582448879e+04,5.406333767567142058e+04
4.530757318058760575e+04,4.530757317957471969e+04,4.530757317978004721e+04,4.530757318069926259e+04,4.530757318162284355e+04,4.530757318078300159e+04,4.530757318028797454e+04,4.530757318024733831e+04,4.530757317963102105e+04,4.530757318111453060e+04,4.530757318040499376e+04,4.530757318075121293e+04,4.530757318048006709e+04,4.530757318076739466e+04,4.530757318249424134e+04,4.530757318043658597e+04,4.530757318089219189e+04,4.530757318126033351e+04,4.530757318494829087e+04,4.530757318042423140e+04,4.530757318022288382e+04,4.530757318224012124e+04,4.530757318162893353e+04,4.530757317993505421e+04,4.530757318036085053e+04,4.530757318110502092e+04,4.530757318053676136e+04,4.530757318065029540e+04,4.530757318919886893e+04,4.530757318193747051e+04,4.530757317990995216e+04,4.530757318000408122e+04,4.530757317971092561e+04,4.530757318013876647e+04,4.530757318257583393e+04,4.530757317996447819e+04,4.530757318079763354e+04,4.530757318087100430e+04,4.530757317971903831e+04,4.530757318180232687e+04,4.530757317993505421e+04,4.530757317964658432e+04,4.530757317988420982e+04,4.530757318059920362e+04,4.530757318306439993e+04,4.530757318052399933e+04,4.530757318602642772e+04
6.805450321481448191e+04,6.805450321437016828e+04,6.805450321435403021e+04,6.805450321475652163e+04,6.805450321522593731e+04,6.805450321482667641e+04,6.805450321449530020e+04,6.805450321453930519e+04,6.805450321443386201e+04,6.805450321496171819e+04,6.805450321462792635e+04,6.805450321478705155e+04,6.805450321435376827e+04,6.805450321459352563e+04,6.805450321579785668e+04,6.805450321440008702e+04,6.805450321489696216e+04,6.805450321513149538e+04,6.805450321730581345e+04,6.805450321462885768e+04,6.805450321457367681e+04,6.805450321547366912e+04,6.805450321521640581e+04,6.805450321435478691e+04,6.805450321455228550e+04,6.805450321495810931e+04,6.805450321459418046e+04,6.805450321463879663e+04,6.805450321993719263e+04,6.805450321555684786e+04,6.805450321442354470e+04,6.805450321446836460e+04,6.805450321439241816e+04,6.805450321462936699e+04,6.805450321589074156e+04,6.805450321452126082e+04,6.805450321485934546e+04,6.805450321484985761e+04,6.805450321433439967e+04,6.805450321536276897e+04,6.805450321435478691e+04,6.805450321447341412e+04,6.805450321442853601e+04,6.805450321464502485e+04,6.805450321605404315e+04,6.805450321480717685e+04,6.805450321782512765e+04
5.592865397140748973e+04,5.592865397088461759e+04,5.592865397086218582e+04,5.592865397133565421e+04,5.592865397190022486e+04,5.592865397142090660e+04,5.592865397102043062e+04,5.592865397108030447e+04,5.592865397097267851e+04,5.592865397158340056e+04,5.592865397118365945e+04,5.592865397137171385e+04,5.592865397083306016e+04,5.592865397112390201e+04,5.592865397259587189e+04,5.592865397089476755e+04,5.592865397149396449e+04,5.592865397178781859e+04,5.592865397442414542e+04,5.592865397118528927e+04,5.592865397111684433e+04,5.592865397218442376e+04,5.592865397188886709e+04,5.592865397085485893e+04,5.592865397108731122e+04,5.592865397157725965e+04,5.592865397113369545e+04,5.592865397119010595e+04,5.592865397761561326e+04,5.592865397230726376e+04,5.592865397093743377e+04,5.592865397099747497e+04,5.592865397091075283e+04,5.592865397119310364e+04,5.592865397270813992e+04,5.592865397106440651e+04,5.592865397146168834e+04,5.592865397144851158e+04,5.592865397083750577e+04,5.592865397206674970e+04,5.592865397085485893e+04,5.592865397101180133e+04,5.592865397094477521e+04,5.592865397119212139e+04,5.592865397289063549e+04,5.592865397140092682e+04,5.592865397504563589e+04
4.277534231862326851e+04,4.277534231792143692e+04,4.277534231789635669e+04,4.277534231853120582e+04,4.277534231927469227e+04,4.277534231864258618e+04,4.277534231811630161e+04,4.277534231818875560e+04,4.277534231802800059e+04,4.277534231885752524e+04,4.277534231832799560e+04,4.277534231857975101e+04,4.277534231788646139e+04,4.277534231826665928e+04,4.277534232018584589e+04,4.277534231796216045e+04,4.277534231874959369e+04,4.277534231912647374e+04,4.277534232258287375e+04,4.277534231833022932e+04,4.277534231824205926e+04,4.277534231966483640e+04,4.277534231926094071e+04,4.277534231789531623e+04,4.277534231820449349e+04,4.277534231885033660e+04,4.277534231827087933e+04,4.277534231834330421e+04,4.277534232676610554e+04,4.277534231980383629e+04,4.277534231800423731e+04,4.277534231807735341e+04,4.277534231795787491e+04,4.277534231833358353e+04,4.277534232033355511e+04,4.277534231816187821e+04,4.277534231869527139e+04,4.277534231867812923e+04,4.277534231786474993e+04,4.277534231949413515e+04,4.277534231789531623e+04,4.277534231808738696e+04,4.277534231801283022e+04,4.277534231835154060e+04,4.277534232058820635e+04,4.277534231861276930e+04,4.277534232340586459e+04
5.406914369531171542e+04,5.406914369477084983e+04,5.406914369474764680e+04,5.406914369523739879e+04,5.406914369582138897e+04,5.406914369532558339e+04,5.406914369491133402e+04,5.406914369497326697e+04,5.406914369486194482e+04,5.406914369549366529e+04,5.406914369508017990e+04,5.406914369527470262e+04,5.406914369471751706e+04,5.406914369501836336e+04,5.406914369654095935e+04,5.406914369478134904e+04,5.406914369540115877e+04,5.406914369570511917e+04,5.406914369843211171e+04,5.406914369508186792e+04,5.406914369501106557e+04,5.406914369611536677e+04,5.406914369580963830e+04,5.406914369474006526e+04,5.406914369498051383e+04,5.406914369548732066e+04,5.406914369502849149e+04,5.406914369508684467e+04,5.406914370173334464e+04,5.406914369624243409e+04,5.406914369482549228e+04,5.406914369488758530e+04,5.406914369479789457e+04,5.406914369508995151e+04,5.406914369665709819e+04,5.406914369495682331e+04,5.406914369536777667e+04,5.406914369535414153e+04,5.406914369472212275e+04,5.406914369599364727e+04,5.406914369474006526e+04,5.406914369490241370e+04,5.406914369483308110e+04,5.406914369508893287e+04,5.406914369684585836e+04,5.406914369530491967e+04,5.406914369907497894e+04
4.690581144039239007e+04,4.690581143927169614e+04,4.690581143932218401e+04,4.690581144034249155e+04,4.690581144120018143e+04,4.690581144044711982e+04,4.690581143989275733e+04,4.690581143978702312e+04,4.690581143908017839e+04,4.690581144069143920e+04,4.690581144003597001e+04,4.690581144041594962e+04,4.690581144009274431e+04,4.690581144046498957e+04,4.690581144203693111e+04,4.690581144001617213e+04,4.690581144088521251e+04,4.690581144099705125e+04,4.690581144440230128e+04,4.690581144002368819e+04,4.690581143997974141e+04,4.690581144202227006e+04,4.690581144117953227e+04,4.690581143954406434e+04,4.690581144004179805e+04,4.690581144073353062e+04,4.690581144022569788e+04,4.690581144023246452e+04,4.690581144849820703e+04,4.690581144156319351e+04,4.690581143967415119e+04,4.690581143959082692e+04,4.690581143932847772e+04,4.690581143983270158e+04,4.690581144219225098e+04,4.690581143959905603e+04,4.690581144046696863e+04,4.690581144049674185e+04,4.690581143931500264e+04,4.690581144139786920e+04,4.690581143954406434e+04,4.690581143938018795e+04,4.690581143964782677e+04,4.690581144039175706e+04,4.690581144286432391e+04,4.690581144031956501e+04,4.690581144543386472e+04
5.040686600915119197e+04,5.040686595770684653e+04,5.040686598993613006e+04,5.040686603678205574e+04,5.040686606874998688e+04,5.040686603387401556e+04,5.040686603332544473e+04,5.040686601756574237e+04,5.040686595051124459e+04,5.040686605217322358e+04,5.040686602178755129e+04,5.040686603772339731e+04,5.040686609173282341e+04,5.040686608212707506e+04,5.040686607128595642e+04,5.040686607523880230e+04,5.040686603637313237e+04,5.040686603764747269e+04,5.040686610058426595e+04,5.040686602400187257e+04,5.040686600792146055e+04,5.040686610592868965e+04,5.040686607151628414e+04,5.040686601260726457e+04,5.040686603204267158e+04,5.040686605188146495e+04,5.040686604853727476e+04,5.040686605468860216e+04,5.040686614717814518e+04,5.040686604315705335e+04,5.040686599513938563e+04,5.040686599788738386e+04,5.040686597204292048e+04,5.040686598334476002e+04,5.040686606351339287e+04,5.040686598112739739e+04,5.040686602892375231e+04,5.040686604138184339e+04,5.040686598565663735e+04,5.040686606531363941e+04,5.040686601260726457e+04,5.040686594608150335e+04,5.040686599028090859e+04,5.040686604724088102e+04,5.040686610016869963e+04,5.040686600142320822e+04,5.040686614432664646e+04
5.087484396124499472e+04,5.087484396067017951e+04,5.087484396064552129e+04,5.087484396116602147e+04,5.087484396178668248e+04,5.087484396125974308e+04,5.087484396081948216e+04,5.087484396088530048e+04,5.087484396076698613e+04,5.087484396143837512e+04,5.087484396099892911e+04,5.087484396120566089e+04,5.087484396061350708e+04,5.087484396093323448e+04,5.087484396255142929e+04,5.087484396068134083e+04,5.087484396134006238e+04,5.087484396166310034e+04,5.087484396456131799e+04,5.087484396100072627e+04,5.087484396092547831e+04,5.087484396209910483e+04,5.087484396177418967e+04,5.087484396063746681e+04,5.087484396089300571e+04,5.087484396143163031e+04,5.087484396094399563e+04,5.087484396100600861e+04,5.087484396806982113e+04,5.087484396223415388e+04,5.087484396072824893e+04,5.087484396079424914e+04,5.087484396069891955e+04,5.087484396100931190e+04,5.087484396267485135e+04,5.087484396086783090e+04,5.087484396130457753e+04,5.087484396129009110e+04,5.087484396061838925e+04,5.087484396196974558e+04,5.087484396063746681e+04,5.087484396081000159e+04,5.087484396073631797e+04,5.087484396100823506e+04,5.087484396287547133e+04,5.087484396123777697e+04,5.087484396524454496e+04
4.662004558078000264e+04,4.662004558014404029e+04,4.662004558012252528e+04,4.662004558069779159e+04,4.662004558137927961e+04,4.662004558079866547e+04,4.662004558031779015e+04,4.662004558038796677e+04,4.662004558024707512e+04,4.662004558099644055e+04,4.662004558051077765e+04,4.662004558073688531e+04,4.662004558010327310e+04,4.662004558045034355e+04,4.662004558221441403e+04,4.662004558017454110e+04,4.662004558087947225e+04,4.662004558123894094e+04,4.662004558441144036e+04,4.662004558050727064e+04,4.662004558042827557e+04,4.662004558172575344e+04,4.662004558136594278e+04,4.662004558011659537e+04,4.662004558039725089e+04,4.662004558098843700e+04,4.662004558045628801e+04,4.662004558052540233e+04,4.662004558824776905e+04,4.662004558186166105e+04,4.662004558021359844e+04,4.662004558028300380e+04,4.662004558017507952e+04,4.662004558051605272e+04,4.662004558234748401e+04,4.662004558036332310e+04,4.662004558084495511e+04,4.662004558083347365e+04,4.662004558009141329e+04,4.662004558157804422e+04,4.662004558011659537e+04,4.662004558029524924e+04,4.662004558021989214e+04,4.662004558052549692e+04,4.662004558257283497e+04,4.662004558076952526e+04,4.662004558516464022e+04
